GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36
0500000US01085,01085,"Lowndes County, Alabama",27077,1539,48616,3825,45781,10915,42054,6398,61125,14228,70347,24241,70278,14176,80043,67474,-,**,48816,5429,41346,8548,52083,56613,50579,2481,18967,15085,42148,13904,42330,32638,41750,25829,13750,2933,14750,4708,38681,1777,23929,19288,38889,2656,7946,2694,12857,7293,6667,5940,26343,5876,20469,17508,27467,5176,35112,9847,31761,7820,26048,9369,42371,3703,25541,892,25403,1165,35139,13593,15938,15636
0500000US01087,01087,"Macon County, Alabama",24493,1620,36489,3735,46006,7110,41983,9412,48472,9619,25375,18699,30000,16244,55250,46738,5882,12725,24408,4354,28558,5059,113063,44442,23065,4715,4250,6825,43750,14899,60197,25989,32644,2161,16851,4716,24677,5091,30054,10639,23813,11776,35250,11949,10562,1844,18393,9825,8884,6238,19792,2115,13365,5554,21590,1377,32074,5827,12143,41328,26326,5661,37161,6542,26521,2295,27408,3838,21556,1192,29219,6961
0500000US01089,01089,"Madison County, Alabama",36595,852,63630,1487,72660,2858,79579,3568,64685,2604,90100,3757,85839,3616,95468,3334,69227,3945,38395,2997,38318,5749,66875,19686,36813,1771,32682,10100,45690,4391,57107,4900,29226,3854,15362,945,21448,938,32627,4107,30402,3138,40223,5703,11776,763,16485,1452,11811,1406,26776,696,23377,2219,28856,1561,29642,1927,25989,2266,25096,2438,36095,3051,27293,1314,30738,1490,29158,2062,19779,3265
0500000US01091,01091,"Marengo County, Alabama",28790,2439,37868,8743,36689,14382,36284,13494,45096,35498,81295,8904,-,**,105446,38123,81607,5898,38824,9417,32639,7874,31979,85034,41141,4712,-,**,31477,3440,34773,24269,31077,1262,17287,1809,16944,1945,48333,44461,-,**,54688,30866,5606,4442,17313,2430,21204,946,22384,6760,18531,6521,26144,5240,46452,13335,11964,59247,33798,8844,56596,16402,33586,8452,31614,17314,40875,18893,32112,8943
0500000US01093,01093,"Marion County, Alabama",26804,1437,44667,6849,51929,16921,67574,23732,50560,2624,60707,24757,36736,83032,62120,23395,-,**,31639,13644,30995,5091,-,**,41726,10309,17426,5179,41693,6402,62583,15763,30106,5989,15917,1860,18357,3045,36875,10044,26576,4714,41912,8999,9325,3434,15671,9602,14918,4125,24387,2180,17526,4366,25913,2660,27487,5411,47619,41305,23750,2697,42500,14141,27188,4807,23735,4523,36336,5653,27391,6810
0500000US01095,01095,"Marshall County, Alabama",26576,686,43351,1926,51054,5657,55726,12994,47219,5610,66250,11688,75667,13579,58750,11947,55982,33607,37833,3605,36467,7382,66042,56629,38685,3468,23000,9088,42333,3187,46992,4919,30523,6758,15075,1815,20463,3382,35424,5568,20441,7789,38214,3040,9670,2216,15458,4121,11613,2570,21567,1156,20634,2227,22004,1386,26856,3405,18253,4081,26574,4619,31039,3772,26014,1033,26893,856,31998,2842,18302,3595
0500000US01097,01097,"Mobile County, Alabama",30784,468,47525,1119,53864,2405,59210,5168,47961,4154,61715,2074,49704,3670,74358,8026,60111,10398,40116,2447,37106,2846,49332,6704,40270,3676,35780,4444,46516,1791,52634,2023,33674,3157,15615,646,19961,1422,31262,1660,23401,6885,35947,3515,12312,749,16283,1036,12438,1417,25386,636,23146,2728,25944,637,34171,2882,16550,16769,31352,1878,39583,4218,34618,2393,38509,2117,30990,2704,25667,1514
0500000US01099,01099,"Monroe County, Alabama",28711,2049,40988,5746,41429,22659,42107,38467,38304,28728,56250,31454,36957,48094,82656,44410,-,**,41622,8403,31667,15287,32292,103722,42234,8912,24531,122284,34464,7071,45781,32212,32841,4612,15697,2766,25147,11198,29152,17271,37788,16471,26523,24173,10040,4480,16146,1193,11831,18008,23525,4377,16528,7996,26524,1934,31582,15525,47930,14088,30754,7073,32083,27111,36053,11684,40368,20904,51042,23445,26667,21169
0500000US01101,01101,"Montgomery County, Alabama",30742,497,48807,1228,53640,3070,60041,5859,47917,3930,59809,5748,60473,4940,63517,13959,52417,16473,41111,1510,37233,3744,64779,13010,41881,2101,28451,3967,48428,2540,59250,3690,32407,3185,17248,797,20714,2115,37026,2171,35270,12463,39400,3782,12065,894,17090,1035,14788,2099,25778,764,21281,1876,27112,797,29996,2352,27685,18031,26490,1485,35793,2546,27896,1561,30253,1786,30901,1743,20250,2008
0500000US01103,01103,"Morgan County, Alabama",30327,687,48185,2486,53168,3434,55714,9085,47095,6229,77609,9172,73604,8453,84772,4468,54896,9968,37393,4543,35558,6458,45781,13236,39930,4673,22406,9593,40188,3205,45610,3264,30392,2998,13623,1672,19036,4923,34604,7485,15650,11655,37147,19552,11025,756,19700,4068,9543,1524,24980,1695,20672,2311,26812,1265,26612,1076,19410,4388,26044,1111,31776,8044,32428,2262,35958,4269,40099,13755,27137,3174
0500000US01105,01105,"Perry County, Alabama",23836,2763,38214,15344,26875,37995,16875,27460,42218,79791,-,**,-,**,-,**,-,**,38022,20326,-,**,"2,500-",***,41607,41304,15625,18260,31389,36797,-,**,31389,36797,23902,4020,18807,13061,28500,22507,24579,1681,42159,27137,10476,13708,23372,9285,32872,2032,23587,6579,7591,2909,28625,5370,20000,8634,13125,34106,22578,6549,-,**,21411,4462,21823,4055,55987,34670,14024,4924
0500000US01107,01107,"Pickens County, Alabama",27011,2312,39817,4322,47292,12268,50260,18294,46042,14146,30156,24968,-,**,-,**,58750,22043,38854,14246,48750,14644,-,**,26063,9356,-,**,37194,6848,47500,11986,29899,5678,14298,1972,18833,7742,32271,10797,32969,5753,32073,51681,9167,990,14435,5455,14226,8060,25264,3196,25382,9246,25202,2417,31610,3804,22072,10339,24459,7219,34448,13856,30770,4808,34728,3322,30764,7603,17458,8990
0500000US01109,01109,"Pike County, Alabama",24668,1705,37801,6047,44303,8916,44875,11795,41023,14460,40648,31623,55111,42077,71375,41644,18539,857,35036,17478,31932,15732,-,**,38125,11874,12949,16094,30465,14759,49349,21809,11896,12619,13967,2866,16711,9324,25208,8060,22895,30737,45703,14560,10506,1914,18769,2377,13284,4378,22439,2254,16760,5699,25214,3378,29949,3228,21000,4069,28676,4976,36202,4698,25855,2293,25430,4559,32824,5272,17981,4300
0500000US01111,01111,"Randolph County, Alabama",28707,2249,41755,3542,47188,10173,50500,19053,46215,10292,38185,16963,41563,55655,55395,35204,28813,300,40059,7269,34167,11358,-,**,41424,7581,6250,34192,42442,4773,51000,11629,28790,7572,16353,2968,21188,6631,37434,5083,28854,10658,39900,2996,10125,3189,17089,6264,12473,5732,23491,3190,21229,3349,25410,4669,25502,3680,19688,13408,20814,5620,36429,4157,29434,3796,28703,3667,36334,3770,26951,3094
0500000US01113,01113,"Russell County, Alabama",28448,1700,46396,3852,48470,6694,47477,8309,48586,13937,65510,6410,72813,7217,54636,12875,65726,19879,41440,5026,40597,14181,130125,159485,43065,7036,39013,36243,45179,9912,62420,9996,36121,4540,15654,1521,22788,7462,33952,5887,29492,9879,35556,34031,12909,1826,17466,2976,13990,601,24868,2656,22079,4633,25838,1968,29181,2896,17955,19221,24740,5919,31887,2433,30222,2097,31758,2534,31187,4019,20869,9198
0500000US01115,01115,"St. Clair County, Alabama",34701,2189,50922,1260,51676,2459,52115,8078,50713,3934,73686,4812,74663,9683,73564,14483,61042,18768,40497,7308,26401,14081,51667,23443,46195,4164,30516,11179,48214,5232,51250,3166,31250,10119,17643,1720,20765,3508,40000,9162,38125,15502,41500,10414,12972,3254,18374,4016,16440,1865,28887,2602,27456,3805,29649,3231,33650,4705,71574,30092,30159,2718,42643,10278,36317,3203,40698,4349,35797,4818,24796,4141
0500000US01117,01117,"Shelby County, Alabama",41153,673,60590,1148,73444,2952,80543,3014,65356,2677,76223,2757,76362,2590,86411,9863,42745,5946,42730,2386,36983,4228,65302,12329,43620,2185,33750,6800,55891,2781,61797,2011,36353,3147,16366,1206,20712,1242,50367,4326,40213,7074,56667,6311,12474,1352,17117,3649,11616,1919,32155,1024,40532,2178,29827,1480,36067,2262,17250,43739,26906,4651,50628,2813,33305,2331,36735,2377,34854,4133,16570,6095
0500000US01119,01119,"Sumter County, Alabama",20129,1975,39386,3534,38657,9557,39491,18031,33784,810,39688,86997,9554,120892,112679,159143,-,**,38750,4226,57557,35282,-,**,36875,16045,80083,80443,45000,9412,51685,17262,14448,8968,11174,3203,16719,5274,20625,5722,-,**,21250,17120,8077,2830,14365,19313,6250,5637,18189,3535,20199,6174,17713,4323,45923,5102,-,**,23000,30889,46433,2140,23466,7968,18864,5048,19236,5057,29000,4041
0500000US01121,01121,"Talladega County, Alabama",30079,1921,45493,1806,47979,4736,48433,4884,45833,9590,67179,6109,67063,13801,68839,19954,44926,1996,38125,4377,36113,2282,41469,28670,39219,5629,22917,44959,45051,3664,46996,4160,36550,10313,16026,954,18810,7144,35278,7101,20688,7773,50833,16080,11232,1790,16987,1493,16990,3859,24979,1696,21065,3373,27953,3963,32263,4216,20958,1569,30856,2217,39146,4862,27112,4028,30049,3752,33063,10808,19836,3417
0500000US01123,01123,"Tallapoosa County, Alabama",30216,1041,46239,6759,51115,7118,53705,9348,38190,6821,53438,14021,39348,36244,58269,13367,61500,27856,33594,12438,23990,6303,81917,74150,40025,15640,48250,27181,45021,6740,52730,6512,34688,8900,18797,2761,23045,1880,26552,1913,26250,4485,26833,30084,11387,2303,18871,5310,11591,6706,25189,2695,17054,5028,28993,4212,31523,1029,12059,23337,31365,1967,31993,3195,28225,2711,27206,1977,31174,2000,29291,3681
0500000US01125,01125,"Tuscaloosa County, Alabama",30205,595,45515,1148,52555,3573,55440,4372,45546,4394,62010,5791,52132,10342,79149,7574,40326,29929,38583,3096,42540,6992,51436,6860,37484,3485,35687,10722,46128,2059,53033,2820,31375,3002,16770,979,21378,1344,34677,6177,21422,2720,45746,8294,12043,899,16269,1964,12484,4243,25842,864,23765,3864,26385,1020,31489,1549,12772,2679,27461,4184,41594,3347,29666,1734,31835,1066,28343,1967,22191,3058
0500000US01127,01127,"Walker County, Alabama",28942,2075,41702,1393,41898,9855,47007,11644,39417,9632,55250,10173,73036,20465,56071,8676,40417,34933,38333,4995,45563,12311,49271,5632,37664,6096,11157,1275,41943,2218,52382,3834,30913,2706,15272,2618,19046,1620,30156,14143,21168,9238,46544,15592,11286,1267,15028,3411,11772,1761,21403,1449,17281,3615,24262,2612,40051,5747,6797,2295,41007,9213,40781,4594,30193,2744,30054,4459,37770,5172,22467,5360
0500000US01129,01129,"Washington County, Alabama",30721,1223,37108,10653,30313,12531,29479,16559,37639,17840,64091,36597,9550,40311,88409,31466,63352,29596,35612,8106,20000,23196,20938,26211,48750,4121,-,**,50536,21476,60625,15870,30179,18757,15531,2574,17250,13690,27440,33739,-,**,42566,37584,8611,8825,19469,10927,10417,4100,23819,6209,15781,5381,29924,3674,41276,5613,32232,17053,33250,18367,54219,29034,40583,8031,64853,11466,16610,9732,31875,2927
0500000US01131,01131,"Wilcox County, Alabama",24607,2095,40195,3366,42042,10076,40792,4478,65455,34660,52188,21099,39250,6332,-,**,58852,838,26196,15837,25625,40478,25000,59722,26500,25391,-,**,33281,19607,65179,31518,23971,3562,16808,2597,22946,5373,25184,7437,21397,3748,41510,8542,13781,2491,17014,8685,13239,3638,20347,3797,15903,12030,22115,5494,31193,9902,22083,22281,30268,14310,52708,40397,26654,6254,24938,5296,31765,11597,25917,15868
0500000US01133,01133,"Winston County, Alabama",25686,1236,41788,3755,51693,7730,51551,7125,60563,48187,46333,6118,19097,55279,75268,57815,46357,999,27288,18159,25722,11644,33333,86681,40714,11202,18393,11591,42111,5092,48750,3422,31159,2324,13750,3569,20875,8285,22356,18170,15357,28409,30096,19104,8955,1773,12770,5231,11717,3191,24220,2943,25804,6417,23705,2841,26521,3100,37708,25146,25833,2355,30809,14326,24669,2476,22161,3322,31156,7993,23994,4608
0500000US02013,02013,"Aleutians East Borough, Alaska",27391,3379,50795,6664,56563,8897,60714,7631,26875,28325,44375,24336,-,**,37250,42451,56667,7708,43438,4935,38750,6117,-,**,51250,12302,25000,47361,31875,29261,30625,59809,50250,43699,23500,2254,45250,6132,33750,8109,30357,3791,47875,1337,22738,2601,17750,8908,11563,7431,30625,2300,27500,5796,31136,2136,42143,5574,41528,12949,41000,7766,43365,14090,22337,3003,22135,2547,42917,7438,22049,7088
0500000US02016,02016,"Aleutians West Census Area, Alaska",32486,4226,62500,7749,61429,19157,67750,17278,40208,7572,69375,16391,92813,44933,76875,54878,56250,9332,55000,7689,48750,9882,52750,17345,64167,6512,28125,32634,66875,16460,66750,8623,150156,146966,24310,10648,21731,2002,52500,16453,40179,22309,85625,17548,20868,8387,23889,13202,31250,15738,31736,1370,34250,5063,31402,1441,42813,12153,20625,5545,41875,12345,51042,14550,26550,3143,21119,2615,46042,9151,32400,9787
0500000US02020,02020,"Anchorage Municipality, Alaska",42694,1003,63475,1460,70367,2738,73498,1894,63288,3397,71896,3007,64553,6682,90257,5312,54085,5927,49540,1918,46602,2306,78351,9489,50864,1678,35430,5005,69649,5009,82413,6361,42412,2161,24120,1003,30429,2708,52750,10193,42221,6043,68750,15649,19026,1366,25593,1862,21141,1725,34950,1475,31611,2711,35726,925,51400,1627,31625,11696,54352,4805,50208,3722,39084,2905,35577,7324,45013,4130,29485,3829
0500000US02050,02050,"Bethel Census Area, Alaska",31454,1497,47902,6419,50324,10122,45972,13273,67174,1674,71250,49037,47500,60704,23750,38648,76420,23163,40156,7656,39107,8188,91250,33232,37250,11571,73125,91430,72917,29513,82083,47404,36875,31695,18510,2242,25298,5193,30982,23264,9853,141428,31161,31529,18902,1583,19408,4064,11302,1349,25918,3732,15833,2222,32910,2599,41635,8050,13750,4313,37308,8385,50781,7751,26582,3316,21500,7626,34375,10258,12361,5525
0500000US02060,02060,"Bristol Bay Borough, Alaska",50302,4801,63625,5526,80000,13776,79375,13102,81250,36648,63438,3514,71250,34191,-,**,65833,20643,50000,15302,40000,33042,-,**,52083,6102,-,**,-,**,-,**,-,**,31875,8003,14375,35203,52500,20341,51250,24590,-,**,25625,7192,31719,7848,30000,39414,44250,7798,26667,11513,45795,3794,57500,15306,22083,10770,57500,13706,78125,19099,55000,14623,69688,11399,50938,15868,48750,40342
0500000US02068,02068,"Denali Borough, Alaska",37348,10413,57333,16089,63240,10948,62959,13415,80625,147973,61250,35772,86250,65559,100469,63414,23750,37186,39375,13632,-,**,-,**,41500,34949,14750,52074,31875,6069,31875,6069,-,**,19713,5068,-,**,38542,51141,27250,59729,-,**,18778,11766,21964,8920,25313,42571,21923,6264,21667,21497,21970,12214,65547,20759,-,**,61875,17347,65625,40647,56500,38403,93636,22953,22273,24709,82143,21310
0500000US02070,02070,"Dillingham Census Area, Alaska",37563,6032,51313,2631,69375,16997,62500,20244,80625,58853,48750,22640,-,**,39167,52198,60833,32079,43750,20434,33929,8875,53333,17171,47143,25522,-,**,78036,31947,79063,28884,51667,47790,21188,2832,40417,23058,48750,26781,12000,38975,59286,9549,20375,12856,21250,7027,12708,3685,28083,4238,22083,9871,31406,4149,31694,14793,30300,37822,46250,41370,46250,23262,46563,22751,65398,43922,34250,24318,17500,12653
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",41171,1185,53562,3228,66303,7620,72610,7583,51964,14869,63561,11504,51274,19620,74231,5688,51176,17698,44454,5499,46109,6699,75596,34212,45061,6360,27184,6465,55138,13677,70399,10944,40342,3461,21670,1754,35236,9609,51957,17079,45927,20148,60844,9152,16407,817,22041,5388,23280,4314,32449,3057,27449,6571,35909,2601,67118,4369,31382,65803,67363,11412,67127,4362,35837,6863,36742,13496,50084,12660,20516,8226
0500000US02100,02100,"Haines Borough, Alaska",30778,7802,57633,5230,61806,19034,51667,26361,66125,384,52115,123178,-,**,-,**,-,**,52448,17468,33125,5743,-,**,59732,13829,50682,34391,59145,14567,59211,30093,-,**,15250,6170,24732,1957,11500,49991,-,**,-,**,10750,7967,11389,2939,23854,2894,24495,9543,22625,10300,34063,15390,28250,52207,6971,77471,64167,19965,25469,47253,19211,104835,83505,40590,72583,28431,5682,13318
0500000US02105,02105,"Hoonah-Angoon Census Area, Alaska",32500,5469,49125,11998,50795,12745,51818,11974,20625,23082,69688,44256,-,**,87000,67314,35000,26024,26000,11128,40625,22002,-,**,28750,36608,16625,28765,106806,18035,107361,23815,-,**,23333,3766,-,**,71250,25042,-,**,-,**,24286,7931,24750,20137,11250,6091,27679,11109,22500,9617,35341,18871,41375,2787,40714,11851,40744,4461,71111,62438,18125,12868,14712,23300,33125,29654,7000,5617
0500000US02110,02110,"Juneau City and Borough, Alaska",46911,2217,61875,2552,65989,2541,72468,4662,54113,5384,72143,3180,63598,10162,100900,11813,63125,17578,50417,5813,45041,4675,66806,10962,60161,13183,42344,12828,52500,6066,63942,9453,40347,5860,30047,2669,32009,3477,46099,6808,40917,17041,72375,25624,24854,2076,30759,11297,30893,6941,36577,3303,32194,8374,37759,3188,56071,9155,71912,38867,61432,12033,52228,9304,32072,7408,30898,8378,40326,16723,24095,8781
0500000US02122,02122,"Kenai Peninsula Borough, Alaska",38985,2486,52710,4690,58963,6558,60799,10408,47250,16265,60165,16788,68333,30136,54886,20727,51736,14782,47515,6055,44592,5036,75257,6269,51540,8204,23261,4077,61000,8416,71667,13273,38750,4717,22386,1859,29035,3363,58558,15203,41750,26403,70417,20459,15747,2680,20450,3489,20868,3091,34400,3653,31694,3835,35548,2737,55768,4148,41458,21297,57941,6904,53971,13454,40971,8777,34597,15549,55968,8301,25652,6742
